ID,Gender,Race,Age_at_Release,Residence_PUMA,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
1615,0,1,35,6,3,0,3,3,0.5,10,6,1,5,2,5,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,1,0,1
1616,1,0,55,2,2,1,1,1,1.5,8,6,1,3,2,5,0,0,2,4,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,6,0,1,0.983673469,1,0,0
1617,0,0,45,17,8,0,0,0,1.5,10,6,2,5,4,2,0,0,3,3,1,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,5,0,1
1618,1,1,35,8,7,2,3,3,3.5,5,1,2,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1
1619,1,1,35,12,5,0,3,3,1.5,7,6,3,0,1,5,1,0,3,4,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1.2175,1,1
1620,1,1,30,12,4,0,3,3,0.5,2,6,1,1,3,2,1,1,1,3,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0.486607143,1.630580357,0,0
1621,1,0,55,17,6,2,0,0,3.5,10,6,0,5,2,5,0,1,3,4,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0.881578947,1,0,0
1622,1,1,40,11,9,0,3,3,1.5,10,6,3,4,5,5,0,1,3,4,1,1,2,1,0,1,0,0,1,1,0,0,0,0,0,3,4,1,0,1,1.515560166,0,0
1623,1,0,30,12,5,1,1,1,2.5,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.491266376,0.797489083,0,0
1624,1,1,55,20,2,0,2,2,3.5,10,6,1,5,0,3,0,1,3,4,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,4,0,0,3,0,0,0,1
1625,1,0,40,2,6,2,1,1,3.5,9,5,2,5,2,1,0,0,3,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0.104499274,0.265058055,0,1
1627,1,1,55,20,5,0,1,1,3.5,7,3,1,3,5,0,0,0,3,2,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.635217391,1,0
1628,1,1,30,1,5,0,3,3,0.5,8,3,1,3,5,3,1,0,3,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,1,0,35,24,8,0,1,1,0.5,4,5,0,4,3,3,0,0,2,4,0,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,5,2,1,1,2,0,1
1631,1,0,40,19,6.082216088,2,2,2,1.5,10,1,1,5,0,5,0,1,3,0,0,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1.541139241,0,0
1632,1,0,40,24,9,1,1,1,0.5,4,3,0,1,1,2,0,0,3,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1
1633,1,1,55,5,5,1,2,2,3.5,7,6,3,4,2,0,0,0,3,4,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,1
1634,0,0,45,16,4,0,2,2,0.5,10,4,1,4,1,5,0,0,3,4,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,10,1,1,0,0,1,0
1635,1,0,40,12,5,0,3,3,2.5,6,2,0,1,4,2,0,0,2,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,2,0.673684211,0.153789474,0,0
1636,1,1,35,3,7,2,1,1,3.5,10,6,1,5,4,5,0,0,3,2,0,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1637,1,1,55,14,2,0,1,1,1.5,9,6,3,5,3,4,1,0,3,4,1,3,2,1,1,0,0,0,1,1,0,0,1,0,1,4,0,0,1,0.97920434,0.330244123,0,0
1638,1,1,45,19,5,0,3,3,1.5,10,6,2,5,2,5,0,0,3,4,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0
1639,1,1,35,4,5,0,2,2,3.5,10,6,3,5,4,5,1,0,3,4,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0
1640,1,0,35,9,9,0,3,3,0.5,10,6,3,5,4,5,0,0,3,4,1,3,2,1,0,0,0,1,1,1,0,0,0,0,0,4,4,0,1,0,0,0,1
1641,1,0,35,17,7,1,0,0,3.5,6,6,2,0,0,5,1,1,3,4,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,2,0,0,3,0.502512563,1,0,1
1642,0,0,30,2,10,1,3,3,3.5,3,2,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,0,0.824468085,1,0,1
1643,1,1,45,14,3,0,0,0,2.5,8,2,3,0,5,3,0,0,1,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0.071386431,0.215486726,0,0
1644,1,0,35,4,7,0,0,0,2.5,10,4,0,5,5,5,1,0,2,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1645,1,1,30,3,7,2,0,0,3.5,4,2,0,0,4,1,0,0,1,3,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1646,1,0,35,4,8,2,0,0,3.5,5,3,1,5,0,1,0,1,2,3,1,2,0,1,0,0,0,0,1,1,1,0,1,1,1,4,0,0,0,0,0,0,0
1647,1,0,35,14,6,2,0,0,0.5,10,4,0,5,2,2,0,0,3,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982142857,1,1,1
1648,1,1,30,6,10,1,2,2,2.5,6,1,2,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1
1649,0,0,30,11,5,0,2,2,0.5,3,6,0,4,1,3,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.815290179,0,0
1650,1,1,55,22,6,2,3,3,1.5,4,6,1,1,3,2,0,1,3,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,1,1.315031503,0,0
1651,0,1,30,14,5,0,2,2,0.5,3,1,0,1,3,1,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0.361111111,1,0,1
1652,1,1,35,4,8,2,1,1,1.5,10,2,1,5,1,5,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0.197452229,0.465286624,0,1
1653,1,1,35,1,10,1,3,3,2.5,10,5,0,1,5,3,0,0,3,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2,1,0.689358035,0.157367514,0,0
1654,0,0,40,24,5,0,0,0,1.5,6,3,0,2,3,3,0,0,1,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,10,0,1,0,0,0,1
1655,1,0,45,23,9,1,2,2,1.5,10,6,1,5,2,3,0,0,3,3,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0,2,0,0,0,1
1656,1,0,35,4,8,0,0,0,1.5,10,6,0,5,1,5,0,0,2,4,0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,4,10,1,0,0.293556086,0.871718377,0,0
1657,1,0,30,24,6,1,2,2,3.5,6,6,2,5,0,3,1,0,2,2,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,7,0,1,0.925882353,0.859411765,0,0
1658,1,0,30,17,7,0,3,3,1.5,2,6,0,3,0,5,0,0,3,1,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.955654102,0.809866962,0,1
1659,1,1,30,19,10,1,1,1,1.5,8,6,1,1,2,5,0,1,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1
1660,1,1,55,19,3,1,3,3,3.5,10,5,1,4,3,5,0,0,3,4,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0
1661,1,1,35,15,4,0,0,0,0.5,5,0,1,0,3,0,0,1,2,2,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.949339207,0.804515419,0,0
1662,1,1,35,6,6,0,3,3,1.5,10,3,1,1,5,3,1,0,2,2,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.997042766,0,0
1663,1,1,30,19,4,0,2,2,0.5,5,3,0,2,1,3,0,0,2,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1664,1,1,40,3,6,2,3,3,2.5,5,5,1,0,5,1,0,0,3,4,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.635217391,0,0
1665,1,1,35,7,8,2,3,3,1.5,10,4,0,2,5,2,0,0,1,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475728155,0.635217391,0,0
1666,1,0,35,17,6,2,0,0,1.5,8,6,1,0,4,5,0,0,0,4,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,1,4,0,0
1667,1,1,40,25,8,2,3,3,2.5,10,6,3,3,2,5,0,1,3,3,1,1,2,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,1
1668,1,1,45,18,2,0,0,0,0.5,8,6,3,5,1,5,1,0,3,4,1,3,1,1,1,0,0,0,1,0,0,0,1,0,1,4,6,2,3,0,0,0,1
1669,1,1,45,4,10,1,0,0,3.5,10,2,0,5,1,4,0,0,3,0,0,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,0,0.997802198,0.401373626,0,0
1670,1,0,45,22,4,1,1,1,2.5,3,5,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,1,1,1,0
1672,1,0,25,9,8,2,1,1,1.5,5,5,1,1,3,3,0,0,1,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0.952380952,0.695714286,0,0
1731,1,1,55,15,3,0,3,3,1.5,9,6,3,3,3,2,1,0,3,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1673,1,1,40,11,9,0,3,3,2.5,10,5,3,5,5,5,1,0,3,4,1,3,2,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1
1675,1,1,30,25,5,0,3,3,2.5,8,6,3,2,0,5,1,0,0,4,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.876736111,0.634114583,0,0
1676,1,0,55,12,4,0,0,0,1.5,10,6,1,5,3,5,1,1,3,4,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,8,3,0,0,0,0,1
1677,0,0,35,22,5,0,2,2,0.5,2,2,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1678,1,1,35,1,5,0,3,3,3.5,9,4,2,0,5,4,0,0,2,3,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,10,2,1,0,0,0,1
1679,1,1,55,11,3,0,0,0,0.5,8,6,0,5,5,2,0,0,3,3,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,6,2,0,0,0,0,0
1680,1,0,45,19,3,0,3,3,0.5,10,6,1,5,2,5,0,0,1,4,0,3,0,1,0,0,0,0,1,1,0,0,1,1,1,4,1,3,1,0,0,0,1
1681,1,0,30,4,7,1,2,2,1.5,9,6,3,3,1,5,0,0,3,4,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,2.356451613,0,1
1682,1,0,55,23,3,0,3,3,0.5,10,6,3,5,1,5,0,1,3,4,1,3,2,1,0,1,0,1,1,1,1,0,0,0,0,3,0,1,0,0,0,0,1
1683,1,0,30,24,7,1,3,3,0.5,9,3,1,2,3,5,0,0,3,3,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1
1684,1,1,35,15,7,2,1,1,1.5,8,6,3,0,5,5,1,0,3,4,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0.5,1,0,1
1685,1,1,40,3,6.082216088,0,0,0,0.5,4,5,0,5,0,2,0,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1686,1,1,35,12,4,0,3,3,1.5,6,2,2,1,2,1,0,1,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0.922920892,2.222616633,0,0
1687,1,0,35,22,8,2,1,1,3.5,2,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0.2146098,0.497164247,0,1
1688,1,0,35,19,9,1,0,0,0.5,10,6,0,5,0,5,0,0,3,4,0,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1689,0,0,40,17,4,0,2,2,0.5,10,5,2,5,4,2,0,0,2,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,1,1.250856164,0,0
1690,1,0,35,18,1,0,1,1,3.5,10,6,1,5,1,5,0,0,2,4,0,3,1,1,0,0,0,0,1,1,1,0,0,0,0,4,3,0,3,0,0,0,1
1691,1,0,35,22,3,0,0,0,0.5,10,6,0,0,3,3,0,0,3,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,10,3,0,1,2.484693878,1,1
1692,1,0,55,25,3,1,2,2,1.5,6,3,0,0,0,2,0,1,2,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,10,0,0,0.763590392,1.385271808,1,0
1693,1,1,55,4,5,1,1,1,1.5,10,6,3,5,1,5,0,0,3,4,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,4,10,3,2,0.407239819,1.652714932,0,0
1694,1,0,30,19,10,1,1,1,1.5,10,6,3,5,4,5,1,0,3,4,1,3,2,1,0,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,0,1
1695,1,0,55,14,5,0,0,0,1.5,10,6,0,4,4,5,0,0,3,4,0,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.462616822,0.85338785,1,1
1696,1,0,45,17,5,0,0,0,1.5,4,6,1,2,2,5,0,0,2,3,0,1,2,1,0,0,0,0,1,1,0,0,1,0,1,0,6,0,0,0.961538462,0.73937247,0,1
1697,1,1,55,8,8,2,1,1,1.5,10,6,3,2,5,5,0,0,3,3,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.951456311,0.709223301,0,0
1698,1,1,55,2,2,0,3,3,0.5,10,6,2,5,2,5,1,1,3,4,0,3,1,1,0,1,0,0,1,0,0,0,1,0,0,4,0,1,0,0,0,1,1
1699,1,0,30,17,8,2,0,0,1.5,7,4,0,5,2,5,0,0,3,1,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,1,6,0,2,0.852534562,0.673271889,0,0
1700,1,0,35,12,9,2,1,1,2.5,10,6,2,5,5,5,0,0,3,4,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.147623862,0.369312437,0,1
1701,1,0,40,20,6,0,2,2,2.5,5,1,1,0,5,3,0,0,3,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,10,1,0,0.976923077,0.351201923,1,1
1821,1,0,35,3,8,2,3,3,0.5,7,5,0,3,3,4,0,1,2,4,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,5,0,2,0.858013937,0.954486063,0,1
1702,0,0,45,3,10,1,2,2,1.5,10,4,0,5,0,0,0,0,2,1,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10,0,0,0.570940171,0.936538462,0,0
1703,1,1,45,14,4,0,0,0,1.5,9,6,3,2,5,5,1,0,3,4,1,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.709923664,1,0,1
1704,1,1,35,11,8,2,3,3,2.5,7,4,2,3,4,0,0,0,2,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,3,0.804316547,0.525539568,0,1
1705,1,1,35,2,6.082216088,0,0,0,0.5,10,1,1,4,5,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1706,1,1,30,4,8,2,3,3,2.5,9,3,1,1,5,5,1,0,1,3,1,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0.020927602,0.206589367,1,1
1707,1,1,30,4,5,0,1,1,0.5,10,6,1,5,3,5,0,1,3,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,8,3,2,0.474860335,1,0,0
1708,1,0,45,25,4,0,3,3,0.5,10,6,3,5,3,5,0,1,3,4,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
1709,1,1,55,11,10,0,0,0,3.5,10,3,1,5,5,2,0,0,3,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10,3,1,0.703225806,0.589112903,0,1
1710,1,0,45,20,4,0,3,3,3.5,5,3,0,3,1,5,0,0,2,2,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.670183486,0,0
1711,1,0,40,21,7,2,2,2,1.5,10,6,3,5,3,5,1,0,2,4,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7,0,2,0.997118156,1,0,1
1712,1,0,45,17,5,0,2,2,0.5,10,6,3,5,3,5,1,0,2,4,1,3,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1713,0,0,40,16,3,0,2,2,1.5,4,5,0,1,4,2,0,1,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0
1714,0,0,30,17,6,2,3,3,1.5,5,6,0,1,5,5,0,1,2,3,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,2,1,1,0,1
1715,1,0,40,18,3,1,3,3,1.5,10,6,3,3,5,5,1,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,8,0,3,0,0,0,1
1716,1,1,55,8,2,0,3,3,0.5,9,6,1,3,4,5,0,0,3,4,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,1,0,1
1717,1,1,35,4,6,0,2,2,3.5,4,6,0,2,5,4,0,0,2,4,0,2,2,0,0,0,0,0,1,1,1,0,1,0,0,4,0,0,1,0.936375321,0.704209512,0,0
1718,1,0,55,12,2,0,0,0,0.5,10,6,3,5,2,5,0,1,3,4,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,1,4,0,1
1719,1,1,55,6,5,1,0,0,1.5,10,6,3,5,5,3,0,1,3,1,1,3,2,0,0,1,0,0,1,1,0,0,0,0,0,3,6,0,2,0,0,1,1
1720,1,1,35,17,6,0,3,3,1.5,8,6,0,0,5,4,0,0,1,4,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0.444444444,0.461174242,0,1
1721,1,1,40,11,8,0,3,3,0.5,10,6,2,5,2,5,0,0,3,4,1,3,1,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,2,0,0,1,1
1722,1,1,30,4,6.082216088,0,1,1,2.5,5,2,0,4,0,3,0,0,3,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0
1723,1,0,40,14,10,1,3,3,3.5,10,6,2,5,2,5,1,0,3,4,1,3,2,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,2.83873057,0,1
1724,0,0,30,24,7,2,1,1,0.5,7,4,2,4,0,2,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,2,1,0.476205997,0,1
1725,1,0,55,25,3,0,2,2,2.5,6,5,0,0,5,3,0,0,1,2,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,1,1,0,0
1726,1,0,30,8,7,2,3,3,2.5,5,6,1,4,0,2,0,0,3,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0.621917808,1,0,1
1727,1,1,30,2,10,1,3,3,1.5,10,6,1,5,5,5,1,1,2,4,1,3,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1728,0,0,35,24,6,2,3,3,3.5,6,4,0,1,5,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0.986610879,0.305648536,1,0
1729,1,1,30,3,8,2,3,3,2.5,6,6,1,0,5,0,0,1,1,4,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.465544872,0.585336538,0,1
1730,1,1,35,14,9,1,1,1,2.5,7,6,2,3,2,5,0,0,3,4,0,1,2,1,0,0,1,0,1,1,1,1,0,1,0,0,10,1,0,1,3,1,1
1732,0,0,40,17,5,0,1,1,1.5,3,4,0,0,5,2,0,0,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,4,6,0,0,0.181422351,1.060232221,0,0
1733,1,0,35,6,3,0,1,1,0.5,10,6,3,5,2,5,1,1,3,4,1,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1734,1,0,55,7,10,2,0,0,0.5,10,5,0,5,3,3,0,0,3,3,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.76,0.356341463,0,0
1735,0,0,45,13,4,1,0,0,3.5,7,3,1,4,0,4,0,0,3,3,1,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,6,0,1,0.694444444,1,0,0
1736,1,1,55,11,6,0,3,3,2.5,10,6,3,5,3,2,0,1,3,2,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,3,2,0,1,0.038040894,0.173680456,0,0
1737,1,0,35,12,1,1,3,3,1.5,10,4,1,5,1,3,0,1,3,1,0,2,2,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,3,1,1,1,1
1738,0,0,35,13,4,0,0,0,0.5,6,6,3,2,4,5,1,0,2,1,1,0,2,0,1,0,0,0,1,0,1,0,1,0,0,2,7,0,0,0,0,0,0
1739,1,1,35,14,8,2,2,2,2.5,10,6,1,5,5,5,0,1,3,4,0,2,2,1,0,0,0,1,0,1,0,0,1,0,0,0,6,0,3,0.637362637,0.802747253,0,0
1740,0,0,40,15,4,0,2,2,0.5,4,6,0,1,2,2,0,0,0,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0.768878719,0.835812357,0,0
1741,1,0,40,25,6.082216088,0,3,3,3.5,10,4,3,5,0,5,0,0,3,4,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,1
1742,1,1,55,23,9,1,1,1,2.5,10,6,3,5,0,5,0,1,3,2,1,3,0,1,0,1,0,0,1,0,1,0,0,0,1,3,0,0,1,0,0,0,1
1744,1,1,40,1,3,0,3,3,0.5,10,6,3,1,3,5,1,0,2,4,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1745,1,1,45,4,5,0,3,3,1.5,10,6,2,5,5,5,1,0,3,4,1,1,2,0,1,0,0,1,1,1,0,0,1,0,0,0,9,3,2,0,0,0,1
1746,1,0,30,8,6,0,3,3,1.5,5,3,0,1,1,4,0,0,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3,3,2,3,0.943243243,0.987162162,0,1
1747,1,1,35,8,5,0,3,3,1.5,6,6,0,2,3,5,0,0,3,4,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.928571429,2,0,0
1748,0,0,30,21,8,2,3,3,0.5,8,0,0,5,1,2,0,0,3,0,0,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,6,0,2,1,0.938946015,0,1
1749,1,1,55,19,4,1,3,3,3.5,10,6,1,3,3,5,0,1,3,3,1,3,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1750,1,0,40,16,7,2,1,1,1.5,10,2,0,5,1,2,0,0,3,2,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,4,7,1,0,0.903500473,0.345553453,0,1
1751,1,1,30,3,6,0,2,2,1.5,2,4,0,1,2,2,0,0,2,2,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0.776852623,0.912364696,0,0
1752,1,1,35,19,8,2,3,3,1.5,10,6,3,5,5,5,1,1,2,4,1,3,2,1,0,1,0,0,1,1,1,0,1,1,1,4,0,0,0,0,0,0,1
1753,0,0,45,22,4,0,0,0,0.5,10,6,0,4,4,3,0,0,2,4,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0.946243523,0,0
1754,1,1,35,5,9,1,3,3,3.5,6,5,2,0,5,4,0,1,2,4,0,0,2,1,0,1,0,0,1,1,0,0,1,1,1,4,7,0,3,0,0.635217391,0,0
1755,1,0,30,3,7,2,3,3,1.5,4,3,1,3,0,3,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,1,1,0.282920217,0,0
1756,1,1,55,15,1,1,3,3,3.5,6,4,3,2,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0.856692913,0.57519685,0,1
1757,0,0,55,16,1,0,0,0,3.5,10,6,1,5,3,2,0,0,3,4,1,3,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,2.83873057,0,0
1758,1,1,30,5,4,0,2,2,0.5,4,2,1,0,4,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.962536023,1,0,1
1759,1,1,35,1,7,2,0,0,1.5,10,3,2,5,1,5,0,0,3,2,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0.945652174,1,0,1
1760,0,1,30,19,10,0,2,2,3.5,3,3,1,1,1,1,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0.635217391,0,0
1761,1,1,45,19,3,0,2,2,1.5,10,6,3,0,5,5,1,0,2,3,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.057971014,0.588164251,0,1
1762,1,1,30,16,7,0,3,3,3.5,3,2,1,2,1,1,0,1,3,4,1,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,4,0,0,0.677189409,0.37194501,0,1
1763,1,0,35,24,1,2,2,2,0.5,10,6,0,3,4,5,0,0,1,4,0,2,2,1,0,0,1,0,1,1,0,0,1,0,0,4,10,2,1,0,0,0,1
